0.999841,0.0106547,-0.00322701,0.0139572,0.999841,0.0106547,-0.00322701,0.0139572,0.976122,0.014834,0.182458,-0.116937,0.714671,-0.188467,-0.233035,-0.631997,0.673001,-0.0621306,0.190936,-0.711866,0.957474,0,0,0.28852,0.996793,0,0,0.0800218,0.830684,-0.0460327,-0.0956079,-0.546539,0.71023,0.024024,0.234528,-0.663319,0.982976,0,0,-0.183736,0.983458,0,0,-0.181135,0.656354,-0.0936344,0.0469667,0.747145,0.703849,0.0469335,-0.0479277,0.707175,0.0605269,0.0462291,0.227937,-0.225147,0.0884506,-0.300028,0.0550555,0.24158,0.191254,-0.157072,0.271163,-0.246041,0.0344123,0.610485,0.110281,-0.0394316,0.612881,-0.133772,0,0.864205,0,0.0235331,1.02062,-0.00054377,0.0454907,1.20385,0.00299949,0.0496601,1.15169,0.249282,0.0292461,1.14279,-0.189797,0.114087,0.952899,0.383661,-0.00163031,0.892566,-0.247183,0.0901923,1.41747,0.00814892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140881,0.858108,1.59702e-05,1,0.996643,-0.007001,0.000573,-0.08157,-0.0140489,9.738e-09,-0.163325,0,0,0,0,0,0
0.999824,0.0132194,-0.00628771,0.0117515,0.999824,0.0132194,-0.00628771,0.0117515,0.975101,0.0128159,0.187202,-0.118195,0.724442,-0.169853,-0.224073,-0.629384,0.689888,-0.0362824,0.191722,-0.697123,0.96028,0,0,0.279039,0.993071,0,0,0.117513,0.827511,-0.0454528,-0.091822,-0.552022,0.729812,0.054439,0.212934,-0.647356,0.98171,0,0,-0.190384,0.972829,0,0,-0.231526,0.6507,-0.0808559,0.0541364,0.753075,0.718864,0.035454,-0.0562647,0.691962,0.0616823,0.0418161,0.227733,-0.215362,0.0945045,-0.29647,0.0593997,0.237181,0.194005,-0.137511,0.274608,-0.242567,0.0423179,0.606953,0.118624,-0.0232233,0.61139,-0.125722,0.00642944,0.86211,0.0122612,0.0296412,1.01857,0.0125995,0.0521731,1.20168,0.018279,0.0606048,1.14287,0.258939,0.0393394,1.14413,-0.181575,0.126561,0.936963,0.382793,0.0262601,0.897728,-0.255605,0.0981093,1.41494,0.0256694,0.153895,-0.183654,-0.132344,0.153895,-0.183654,-0.132344,-0.12179,0.290828,-0.0785508,1.27913,0.651222,0.330129,1.76185,-0.0323459,1.30625,0,0,-0.593216,0,0,2.26063,0.0335698,0.234189,-0.389356,1.99739,-1.54349,1.38512,0,0,-0.40606,0,0,-3.09035,0.856321,0.4957,0.51848,-0.779653,-0.534638,-1.28165,0.0233689,0.855896,0.00983423,1,0.996749,-0.00462783,0.0130885,-0.0793689,-0.0113071,0.02536,-0.159064,0.192883,-0.0628562,0.367836,0.203291,0.737735,0.126805
0.999795,0.0148672,-0.00831124,0.0109531,0.999795,0.0148672,-0.00831124,0.0109531,0.973966,0.010188,0.191019,-0.121649,0.731058,-0.148785,-0.216385,-0.629758,0.705441,-0.00187419,0.197043,-0.680826,0.963181,0,0,0.268853,0.986241,0,0,0.165312,0.82417,-0.0477081,-0.0896899,-0.557156,0.751991,0.071637,0.198015,-0.624633,0.981185,0,0,-0.193071,0.957914,0,0,-0.287055,0.647323,-0.0705584,0.0601814,0.756553,0.732082,0.0240573,-0.0565931,0.678435,0.0623307,0.0411257,0.227614,-0.202757,0.105444,-0.291275,0.0619811,0.236495,0.196011,-0.115212,0.282602,-0.238607,0.0475065,0.606998,0.124797,-0.00658867,0.614242,-0.119909,0.0108857,0.863672,0.0219404,0.0336423,1.02019,0.0237481,0.056045,1.20321,0.031854,0.0673123,1.13791,0.26641,0.0471646,1.15073,-0.177341,0.13314,0.924946,0.37943,0.0555662,0.912937,-0.271409,0.102483,1.4162,0.04149,0.0988801,-0.121423,-0.0479028,0.0988801,-0.121423,-0.0479028,-0.158765,0.235371,-0.211814,1.41962,0.545098,0.0804892,2.30921,0.277429,1.36851,0,0,-0.635496,0,0,2.89738,-0.147363,0.128898,-0.370102,1.09652,-1.09521,1.84697,0,0,-0.164272,0,0,-3.45031,0.695139,0.41741,0.306496,-0.764129,-0.00284574,-1.12442,0.0308637,0.857753,0.0177119,1,0.996745,-0.000157575,0.0227641,-0.0773348,-0.003839,0.0453712,-0.154952,0.133687,0.046857,0.290377,0.315023,0.55794,0.115436
0.999756,0.0162637,-0.00867749,0.012165,0.999756,0.0162637,-0.00867749,0.012165,0.972935,0.00797154,0.191588,-0.12895,0.735564,-0.124012,-0.211958,-0.63138,0.720082,0.0239477,0.218321,-0.658213,0.966279,0,0,0.257497,0.976962,0,0,0.213415,0.824898,-0.0498619,-0.0958993,-0.554852,0.776496,0.0640905,0.196081,-0.595398,0.981299,0,0,-0.19249,0.941338,0,0,-0.337465,0.646578,-0.0729671,0.0591296,0.757045,0.739876,0.00646738,-0.0474234,0.671039,0.0619744,0.0414099,0.227458,-0.187717,0.116168,-0.283896,0.061645,0.236957,0.197238,-0.0934535,0.29151,-0.234528,0.0475051,0.607991,0.128533,0.00685594,0.61941,-0.117768,0.011503,0.866116,0.0280783,0.0350084,1.02245,0.032993,0.0578249,1.20518,0.0452976,0.068361,1.13188,0.273043,0.0554602,1.1612,-0.174799,0.130603,0.911134,0.37431,0.0860006,0.938541,-0.291997,0.105692,1.4174,0.0593941,0.0838076,-0.0219836,0.0727291,0.0838076,-0.0219836,0.0727291,-0.133983,0.0384513,-0.444567,1.64988,0.316347,-0.0355893,1.71298,1.337,1.75483,0,0,-0.706232,0,0,2.93971,-0.136535,-0.394442,0.156315,-0.532753,-0.244152,2.27181,0,0,0.0355311,0,0,-3.18429,-0.16582,-0.0705585,0.0489156,-1.16233,0.614538,-0.61936,0.0356536,0.86068,0.02414,1,0.996455,0.00912818,0.0241106,-0.0800761,0.0143484,0.0495325,-0.160022,0.0185204,0.073325,0.184136,0.557842,0.0378119,-0.177985
0.99972,0.0175621,-0.00838129,0.0134315,0.99972,0.0175621,-0.00838129,0.0134315,0.972308,0.00314845,0.192174,-0.132953,0.744118,-0.101812,-0.206143,-0.627239,0.730925,0.0551452,0.245711,-0.634298,0.972534,0,0,0.232759,0.965369,0,0,0.260888,0.831746,-0.0453212,-0.107519,-0.542757,0.799955,0.0376202,0.20968,-0.560974,0.981511,0,0,-0.191404,0.928514,0,0,-0.371298,0.649477,-0.0790907,0.0474319,0.754768,0.7312,-0.0136649,-0.0267262,0.681502,0.0606399,0.0418015,0.227312,-0.170752,0.122321,-0.274883,0.0589604,0.237749,0.197912,-0.0760042,0.297825,-0.230111,0.042926,0.609181,0.131356,0.0137346,0.624874,-0.117641,0.00819261,0.868011,0.0321568,0.034572,1.02376,0.0400614,0.0602046,1.2058,0.0563458,0.0695902,1.12551,0.277529,0.064889,1.1724,-0.175809,0.125482,0.896513,0.367567,0.113757,0.970215,-0.315362,0.111623,1.41677,0.0744417,0.0779253,0.0177674,0.0760022,0.0779253,0.0177674,0.0760022,-0.291985,0.0379444,-0.244109,1.48516,0.427371,0.407068,2.0536,1.74887,1.75996,0,0,-1.53106,0,0,2.93233,0.296709,-0.723955,0.857064,-1.73935,0.765145,2.54925,0,0,0.0663679,0,0,-2.171,-0.411679,-0.802086,-0.214962,-1.32792,1.35631,0.836956,0.0384639,0.863014,0.028771,1,0.99559,0.0178979,0.0204458,-0.0897928,0.0320025,0.0439396,-0.179191,-0.0993127,0.0568675,0.122355,0.493141,-0.254679,-0.599809
0.999704,0.0190275,-0.00909186,0.0121412,0.999704,0.0190275,-0.00909186,0.0121412,0.970942,-0.00130452,0.196007,-0.137296,0.755372,-0.0771987,-0.201596,-0.618718,0.735943,0.0846673,0.284415,-0.608546,0.979011,0,0,0.203808,0.951782,0,0,0.306775,0.84092,-0.0397681,-0.11872,-0.526476,0.819044,0.00560411,0.224631,-0.527898,0.981195,0,0,-0.193017,0.923482,0,0,-0.383641,0.654216,-0.0851215,0.0338906,0.750737,0.712056,-0.0171954,-0.0119668,0.701811,0.0591538,0.0426525,0.22723,-0.146351,0.120965,-0.267226,0.0559734,0.239052,0.19812,-0.058869,0.299428,-0.226568,0.0366089,0.610439,0.132906,0.0161151,0.629466,-0.11823,0.0022532,0.869285,0.034236,0.0321953,1.02423,0.0447235,0.062408,1.20521,0.0645315,0.0697453,1.11903,0.27928,0.074104,1.1843,-0.180112,0.117264,0.882394,0.358398,0.136663,1.00712,-0.340412,0.119939,1.41413,0.0862104,0.0879397,-0.0426409,-0.0774186,0.0879397,-0.0426409,-0.0774186,-0.269709,0.237625,-0.266873,1.63877,0.354946,0.732285,1.93887,2.52,1.77733,0,0,-1.78005,0,0,2.87169,0.361592,-0.687512,1.14634,-2.06278,0.861466,2.36498,0,0,-0.0986108,0,0,-0.79977,-0.400161,-0.927445,-0.371311,-0.241484,0.968739,1.6823,0.0400484,0.864509,0.0314253,1,0.994483,0.0252014,0.0155521,-0.100631,0.0470424,0.0360126,-0.200845,-0.178183,0.0382126,0.0623771,0.397817,-0.318685,-0.667643
0.999689,0.0211476,-0.0100883,0.00850742,0.999689,0.0211476,-0.0100883,0.00850742,0.969745,-0.00213008,0.199449,-0.140747,0.763545,-0.0425037,-0.207465,-0.610041,0.741011,0.120707,0.323193,-0.576089,0.984612,0,0,0.174756,0.942347,0,0,0.334637,0.844356,-0.029242,-0.128988,-0.519201,0.832776,-0.02296,0.236445,-0.500051,0.981638,0,0,-0.190755,0.925546,0,0,-0.378635,0.658658,-0.0903617,0.023645,0.746623,0.706076,-0.0370372,-0.0228575,0.706798,0.058193,0.0428159,0.227659,-0.112324,0.111668,-0.258502,0.0530313,0.239601,0.198752,-0.0378252,0.296224,-0.221616,0.0307989,0.611179,0.134565,0.0174664,0.632251,-0.117317,-0.00400957,0.869885,0.0357609,0.0276739,1.02442,0.0471791,0.061324,1.20457,0.0688819,0.0682909,1.11446,0.278043,0.0795058,1.1972,-0.188007,0.107142,0.871974,0.348313,0.154353,1.04688,-0.365798,0.123996,1.41165,0.0928076,0.127225,-0.0597965,-0.218046,0.127225,-0.0597965,-0.218046,-0.0500712,0.213454,-0.212511,2.27854,-0.342353,0.690041,2.36012,2.51491,2.21224,0,0,-1.77532,0,0,1.765,0.669633,-0.640868,0.501874,-1.81804,0.679803,1.93831,0,0,0.13833,0,0,0.324861,-0.345697,-0.69995,-0.36954,-1.32549,-0.727921,0.440371,0.0403812,0.865444,0.0326495,1,0.994031,0.0273038,0.016419,-0.104344,0.0509145,0.0383494,-0.208199,-0.187883,0.0179872,0.0457457,0.127903,0.0450666,-0.224932
0.999631,0.0243755,-0.0108089,0.00516237,0.999631,0.0243755,-0.0108089,0.00516237,0.969597,-0.00383156,0.198254,-0.143396,0.770308,-0.00819247,-0.220786,-0.598174,0.745739,0.153003,0.364252,-0.536456,0.98985,0,0,0.142114,0.937861,0,0,0.347012,0.851487,-0.0201084,-0.137947,-0.505505,0.848013,-0.0548045,0.245212,-0.466628,0.98138,0,0,-0.192074,0.932188,0,0,-0.361973,0.661073,-0.0942372,0.0197914,0.744117,0.70981,-0.0572982,-0.0377617,0.701042,0.0561171,0.0429104,0.227742,-0.0728572,0.100135,-0.252586,0.0492664,0.239925,0.1992,-0.0159116,0.291635,-0.217923,0.0233374,0.611285,0.135719,0.0150867,0.634266,-0.11634,-0.0126999,0.869389,0.0367998,0.0223859,1.02312,0.0489804,0.0613447,1.20192,0.0728281,0.0685818,1.10771,0.277838,0.0855457,1.21076,-0.194826,0.0961947,0.860206,0.340445,0.168691,1.08881,-0.388369,0.131074,1.40632,0.0993015,0.193724,-0.0432502,-0.200718,0.193724,-0.0432502,-0.200718,-0.103143,-0.0718576,-0.161027,2.23937,-0.832516,0.872653,2.10651,2.65809,2.67043,0,0,-1.98366,0,0,0.789784,0.581602,-0.544985,0.949065,-2.00578,0.472131,2.28768,0,0,-0.080681,0,0,1.07626,-0.2571,-0.263024,-0.218578,-1.34529,-0.99003,-0.451076,0.0402673,0.865157,0.0336634,1,0.992922,0.0287846,0.0204582,-0.1134,0.0526045,0.0471727,-0.22619,-0.260709,-0.0148746,0.0311671,0.106504,0.247569,-0.541888
0.999492,0.0294642,-0.0121461,0.000253621,0.999492,0.0294642,-0.0121461,0.000253621,0.969477,-0.00896291,0.196725,-0.146059,0.777081,0.0161488,-0.235788,-0.583343,0.748658,0.171782,0.409932,-0.491893,0.994195,0,0,0.107595,0.937323,0,0,0.348463,0.863777,-0.00934058,-0.143317,-0.482973,0.864456,-0.0842213,0.252823,-0.426266,0.97938,0,0,-0.202027,0.940262,0,0,-0.340451,0.66151,-0.0949376,0.0176199,0.743694,0.715689,-0.0627308,-0.0323157,0.694845,0.0528935,0.0432103,0.228317,-0.0325154,0.0905628,-0.251423,0.0458007,0.240331,0.200302,0.00519237,0.287198,-0.216234,0.015697,0.610707,0.137494,0.0099167,0.63455,-0.115052,-0.0229113,0.866949,0.0378162,0.017693,1.01933,0.0495662,0.0650393,1.19587,0.0748587,0.0715211,1.09834,0.278247,0.0948984,1.2206,-0.201153,0.0841388,0.84737,0.336305,0.180764,1.12579,-0.40807,0.145447,1.39602,0.102751,0.305438,-0.0802791,-0.29456,0.305438,-0.0802791,-0.29456,-0.311061,-0.0921718,-0.161764,1.58104,-0.937335,1.06072,1.22068,2.96998,2.96191,0,0,-2.0876,0,0,0.0928553,0.682663,-0.299511,1.5567,-1.82904,0.387631,2.7103,0,0,-0.609104,0,0,1.37925,-0.0464016,-0.147554,-0.0374887,-0.352221,0.367426,-0.517194,0.0410335,0.862737,0.034086,1,0.991014,0.0260619,0.0262365,-0.128543,0.0450031,0.0587355,-0.256654,-0.306342,-0.0731902,0.0304918,-0.138189,0.391281,-0.901837
0.999383,0.0325117,-0.0129275,-0.00293629,0.999383,0.0325117,-0.0129275,-0.00293629,0.97045,-0.0117607,0.190661,-0.147433,0.780365,0.0279142,-0.252656,-0.571329,0.752299,0.181103,0.452428,-0.443348,0.997072,0,0,0.0764691,0.939791,0,0,0.341749,0.874231,0.0050254,-0.147748,-0.462456,0.876925,-0.110149,0.261475,-0.387944,0.975625,0,0,-0.219446,0.947666,0,0,-0.319264,0.658926,-0.0957453,0.0160095,0.745917,0.716532,-0.0573736,-0.0332759,0.694394,0.0504205,0.0435753,0.229408,0.00877871,0.0839508,-0.251433,0.0449443,0.240646,0.202128,0.0268062,0.283281,-0.215599,0.0115292,0.609357,0.139852,0.00569259,0.632855,-0.113938,-0.031727,0.86285,0.0384301,0.012651,1.01432,0.0478011,0.065786,1.18942,0.0714642,0.0736315,1.09255,0.277229,0.0989228,1.22532,-0.211166,0.0746663,0.841246,0.338424,0.186257,1.15441,-0.427571,0.153443,1.38673,0.0972607,0.182955,-0.0469194,-0.191434,0.182955,-0.0469194,-0.191434,-0.169361,-0.371424,-0.0803437,0.761345,-1.07469,0.824902,0.595078,2.74666,3.22419,0,0,-1.87557,0,0,-0.429166,0.902193,-0.24421,1.39789,-1.59944,0.471391,2.51682,0,0,-1.06916,0,0,1.34661,-0.0614629,-0.10814,0.202724,0.357076,-0.0630651,-0.0449302,0.0412515,0.85965,0.0325132,1,0.98952,0.0184936,0.0344672,-0.138994,0.0270943,0.0734189,-0.278111,-0.264472,-0.122986,0.0184178,-0.400673,0.566489,-0.608217
